fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,serum,lower,Median,upper
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1995/00458/95,0.1443845313148137,0.17312877027775858,0.20055293924219691
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1995/01569/95,0.3023730023486401,0.3273715788370526,0.3556332669029695
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1996/01129/96,0.7198032299686312,0.7505472407405847,0.7799594987491005
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1996/01626/96,0.5485937457561874,0.5712695763165352,0.5959151649382508
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1997/00049/97,0.2739377008841248,0.3148875090291386,0.3566175580741578
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1997/02739/97,0.1482720615020612,0.1702704631837269,0.20000211858046968
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1998/04634/98,0.6186889112956142,0.6456413668530578,0.6730808011003594
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1998/04786/98,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1998/06181/98,0.311485093246591,0.33652793556985694,0.36697433139744284
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1998/06523/98,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1998/06564/98,0.09863918953965459,0.13726594074950152,0.1748961941344766
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1999/04390/99,0.9157325646571622,0.9401223555377332,0.9756177980589051
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/1999/05538/99,1.9023013959673474,1.9491771651858505,1.9857095518833026
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2000/02021/00,2.393013812634489,2.4320235691709073,2.4683145448655948
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2000/02143/00,0.5457549126187982,0.5673003540472175,0.5993997510843503
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2000/05496/00,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2000/05997/00,0.0936441262099493,0.1319568036612882,0.16386149012336323
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/00103/01,0.007918070099123469,0.036677814116627495,0.06651965472367417
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/00886/01,0.39523662473513654,0.44437495030665336,0.4944354892462277
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/04094/01,0.8335908440606392,0.9127413762497711,1.0135512880472466
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/04134/01,1.1292700517433425,1.166718164320903,1.2106861091733587
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/05386/01,1.280600922041737,1.328991015939936,1.3676347795713713
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/06019/01,0,0.04334881190103537,0.08035210568208676
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2001/06949/01,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2002/01222/02,1.5718044130864883,1.5998643432301585,1.6343835450791424
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2002/03060/02,0.5916135433688876,0.6176964881432372,0.6490113443863512
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2002/03096/02,0.5542938580667509,0.5764107192013141,0.6032469577512093
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2002/03113/02,0.203622855895424,0.23255277513113687,0.2606177371681947
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2002/03169/02,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2003/02207/03,0.10795669203251847,0.30270395522527427,0.4351129962329836
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2003/02377/03,4.780072402621396e-4,0.03247303983131078,0.06284882715718558
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/00217/04,0.1728217327710191,0.2146041023774204,0.2379205826399794
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/00624/04,0.23808809481899118,0.2645323440073944,0.2855709096884276
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/00965/04,0.3582374196898301,0.40992758447507716,0.44906175670758536
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/01315/04,0.17370489098297628,0.21075474949414336,0.2485687630268688
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/01369/04,0.4826824731109046,0.5126543388716613,0.5393684341120569
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2004/01544/04,0.34166452337887215,0.517652575575529,0.6522730428634524
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2005/00201/05,0.42177245667688146,0.45002838142676027,0.4704472427160121
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00047/06,0,0,0
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00189/06,0.40746405172814026,0.4737479328275472,0.526893178953457
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00356/06,1.2173598009765005,1.2439016265218181,1.274831615513211
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00533/06,0.17381848678628603,0.20136127824409816,0.23708110358506207
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00578/06,0.5427167936962929,0.5642226256111179,0.5948542445228538
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/00617/06,0.3347855895122403,0.36298850034383146,0.38782743487560506
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/01881/06,0.9482965378300383,0.9963407702582843,1.0434754550503242
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/02190/06,0.4364433719732924,0.4688678964967007,0.49261712811585734
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2006/02540/06,1.0168667420672834,1.0600690729306173,1.0948375602638558
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/00119/07,0.3350421754168673,0.3915876523437075,0.42507041824909975
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/00504/07,0.9686375018411433,1.0051719268223458,1.0477155168721892
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/00694/07,0.2613647250354382,0.2912488284285194,0.34055795006096035
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01101/07,0.9512272302705673,0.9946059206617703,1.0385547961376334
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01118/07,0.19441473284649485,0.24930784856682286,0.29055659982029697
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01391/07,0.16718903778882654,0.20020799016585905,0.23519413516116272
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01840/07,0.7669552601635727,0.7946315546193158,0.8310369760440739
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01991/07,0.985331976814298,1.0200506415773387,1.0641113033712268
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/01993/07,0.08687642741747337,0.14273400101368997,0.18788935770638243
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2007/02392/07,0.5724316182543899,0.6042666911981112,0.6499998895010453
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2008/00274/08,0.49338340958465676,0.531379322988356,0.5630611685000702
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2008/00471/08,1.1665736182275552,1.2161570192646076,1.2774565025566105
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2008/01380/08,0.06799971693645876,0.12139411214504175,0.1837374730801724
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2008/01387/08,0,0,6.160023413376157e-4
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2008/02023/08,0.35906172520347013,0.4159018185145543,0.4666551949366622
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2009/00781/09,0.27206528178902273,0.30208337957994885,0.33097650940334655
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2009/01432/09,0.7192207191696297,0.752152043830557,0.8014218692457503
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2009/01559/09,1.8507301144510921,1.8894312634096337,1.9343780420838699
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/00249/10,0.6791870483642637,0.7490514355325044,0.8190903656409834
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/00283/10,0.39426446956141814,0.4863632253301421,0.547193652576984
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/00780/10,1.1289537491713344,1.1794789295886754,1.2137868792601856
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/01270/10,1.560432245854233,1.594778552353145,1.6297920279519336
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/01513/10,0.7559577517126983,0.798071850807668,0.8431914823754418
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2010/01677/10,0.9486510599365655,1.0623379265751158,1.1348061642556173
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2011/00251/11,1.447068446991075,1.4836744361862821,1.5345237235410605
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2011/00257/11,1.6708907317452693,1.720113035578748,1.7598114300650125
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2011/00369/11,0.2639121657626305,0.30433760959235834,0.33310589266637125
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2011/00477/11,0.5718159820402096,0.6144184205151283,0.6623828572122551
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2012/00112/12,0.7501863165259144,0.7945790425457676,0.8343660480266237
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2012/00637/12,1.0287017158771439,1.0830329940266235,1.1508281455967628
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2012/01104/12,0.9446173688481805,0.9795932459045178,1.0054257354565752
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2013/00300/13,0.07201178327733715,0.19006934270319348,0.2779507227521223
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2013/00691/13,1.0423844845218913,1.0960036666647865,1.1510090262916022
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2013/00801/13,0.3817087901867646,0.5081961848447794,0.5386127989041087
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2013/01012/13,1.427953181981952,1.4779369723074158,1.5160671333727453
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2014/00214/14,1.641042344551162,1.6794341118821476,1.7149940417947414
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2014/00555/14,0.4413165261608505,0.48165595962486085,0.5135863472274587
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2014/00595/14,0.6450033732774946,0.7133162133827039,0.7623526582656476
nnls,thai_map,AA_NS2A_beyondE,adj_envelope,aasub,subset,DENV4/THAILAND/2014/00615/14,0.34569776075132297,0.3809130153918446,0.4158369237368791
